message	phishing	url	dominio	tiene_https	longitud_url	presencia_subdominio	palabras_clave_sospechosas
Tu paquete esta en camino. Ingresa el codigo de seguimiento en www.seguimiento-paquete.com.ar y verifica la entrega.	1			0	0	0	0
Hice demasiada sopa. ¿Quieres un poco?	0			0	0	0	0
El artículo que buscas está en la página 10 de la revista.	0			0	0	0	0
¡Oferta única! Compra este producto ahora con un 70% de descuento. Haz clic aquí.	1			0	0	0	0
Che, me recomendás un buen plomero? Tengo una pérdida	0			0	0	0	0
Tu amigo te invitó a un evento. Confirmá tu asistencia en www.evento-diversion.com.ar y pasala genial.	1			0	0	0	0
Q onda con el chico nuevo? Te gusta?	0			0	0	0	0
Q haces con la guitarra? La estas tocando?	0			0	0	0	0
¡Ganaste una clase de cocina! Reservá en www.cocina-clase.com.ar y convertite en chef.	1			0	0	0	0
Tu tarjeta ha sido cargada. Si no reconoces este cargo, haz clic aquí para disputarlo.	1			0	0	0	0
Hola, soy de ANSES. Necesitamos actualizar tus datos. Hacelo en www.anses-seguridad.com.ar antes del viernes.	1			0	0	0	0
¡Tu receta de cocina fue seleccionada! Ingresa a www.receta-seleccionada.com.ar para verla publicada.	1			0	0	0	0
Hoy fui al médico y me dijo q tengo que bajar de peso	0			0	0	0	0
Tu orden de flores ha sido enviada. Rastrea el envío en www.flores-envío.com.ar.	1			0	0	0	0
Tenes una linterna? Se corto la luz	0			0	0	0	0
La receta que me pediste es demasiado larga para este mensaje. Te la enviaré por correo.	0			0	0	0	0
La configuración de tu alerta de precio para el producto deseado ha sido creada. Te notificaremos cuando alcance el precio objetivo.	0			0	0	0	0
Voy a visitar a mi abuela. ¿Quieres venir?	0			0	0	0	0
La factura de este mes ha sido pagada. No hay saldo pendiente.	0			0	0	0	0
Tu reserva para la función de ópera está confirmada. Detalles en www.ópera-reserva.com.ar.	1			0	0	0	0
Che, necesito un favor, me cubris en el trabajo?	0			0	0	0	0
Soy del banco, tu cuenta fue hackeada. Cambiá tu contraseña en www.banco-seguro.com.ar ahora.	1			0	0	0	1
¡Alerta! Hemos detectado actividad sospechosa en tu cuenta. Verifica aquí.	1			0	0	0	1
Tu factura de teléfono ha sido pagada automáticamente.	0			0	0	0	0
¡Promo en muebles! Comprá en www.muebles-descuento.com.ar y decorá tu hogar.	1			0	0	0	0
Q onda con tu vecino? Siempre pone la música a todo volumen	0			0	0	0	0
¡Ganaste entradas para el cine! Canjealas en www.cine-gratis.com.ar y disfrutá de la película que quieras.	1			0	0	0	1
La verdad q me cayó re mal lo q me dijiste el otro dia	0			0	0	0	0
Tu amigo te compartió un video divertido. Miralo en www.video-riendo.com.ar y reíte con él.	1			0	0	0	0
Tu solicitud de cambio de dirección ha sido procesada.	0			0	0	0	0
Vamos al recital el viernes? Tengo entradas	0			0	0	0	0
La confirmación de tu suscripción a nuestro podcast ha sido recibida. Escucha el último episodio en tu aplicación favorita.	0			0	0	0	0
Tu artículo ha sido publicado en la revista de este mes. ¡Gran trabajo!	0			0	0	0	0
Tu suscripción está a punto de expirar. Renueva ahora con un descuento especial. Haz clic aquí.	1			0	0	0	0
Hace mucho q no nos vemos, cuando tomamos un cafe?	0			0	0	0	0
La desactivación de tu cuenta antigua ha sido procesada. Si cambias de opinión, tienes 30 días para restaurarla.	0			0	0	0	1
Tu inscripción a la universidad está pendiente. Completala en www.universidad-inscripcion.com.ar y empezá a estudiar.	1			0	0	0	0
¡Oferta en entradas de teatro! Comprá en www.teatro-promo.com.ar y disfrutá de una noche de cultura.	1			0	0	0	0
Che, venis al asado el sabado?	0			0	0	0	0
¡Atención! Tu tarjeta fue bloqueada. Verificá tu identidad en www.banco-seguro.com.ar y reactivá tu cuenta.	1			0	0	0	1
Q opinas de la nueva moda? Yo no entiendo nada	0			0	0	0	0
La clase de yoga de esta noche ha sido cancelada. Lo siento por el inconveniente. ¿Podemos reprogramar?	0			0	0	0	0
Creo que dejé mi billetera en tu coche. ¿La has visto?	0			0	0	0	0
¡Promo en juguetes! Comprá en www.juguetes-niños.com.ar y sorprendé a tus hijos.	1			0	0	0	0
Tu tarjeta de crédito ha sido comprometida. Ingresa tus datos aquí para verificarla.	1			0	0	0	0
Q onda? Me podes pasar tu usuario y clave de Instagram? Quiero ver algo que no puedo ver en mi cuenta	1			0	0	0	1
¿Te acuerdas de ese restaurante al que fuimos? ¿Como se llamaba?	0			0	0	0	0
La devolución de tu producto ha sido procesada. Espera el reembolso en tu cuenta en los próximos 3-5 días hábiles.	0			0	0	0	1
La confirmación de tu suscripción a nuestro boletín de noticias ha sido recibida. Espera el primer boletín la próxima semana.	0			0	0	0	0
Vamos a la feria el sabado, te prendes?	0			0	0	0	0
Che, sabes q pasó con Pedro? No me contesta	0			0	0	0	0
Tu cita con el dentista ha sido programada para el próximo miércoles.	0			0	0	0	0
¿Quieres salir a cenar esta noche?	0			0	0	0	0
Tu cuenta está en riesgo de ser suspendida. Ingresa tus detalles aquí para verificarla.	1			0	0	0	1
La activación de tu descuento para estudiantes ha sido exitosa. Disfruta de un 15% de descuento en todas tus compras.	0			0	0	0	0
La verificación de la firma digital de tu documento ha sido exitosa. El documento es auténtico y no ha sido alterado.	0			0	0	0	0
Tu inscripción en el gimnasio ha sido renovada. ¡Vamos a sudar juntos este año!	0			0	0	0	0
Tenes un libro para prestarme? Me aburro en el viaje	0			0	0	0	0
¡Oferta de zapatillas Nike! Solo por hoy en URL.	1			0	0	0	0
La conferencia ha sido trasladada al aula principal. ¡Te veré allí!	0			0	0	0	0
Q onda con el clima? Ayer calor y hoy llueve como loco	0			0	0	0	0
¡Alerta! Tu cuenta de Spotify fue hackeada. Cambiá tu contraseña en URL.	1			0	0	0	1
Hay una oportunidad única con Zoey. Depositas tu plata y te aseguran recuperarla con grandes ganancias en el futuro. Es el momento de invertir, ¡aprovechalo!	1			0	0	0	1
Tu reserva en el restaurante fue confirmada. Revisala en www.restaurante-reserva.com.ar y disfrutá de una cena romántica.	1			0	0	0	0
Tu solicitud de aumento de salario ha sido aprobada. ¡Bien merecido! Felicidades.	0			0	0	0	0
Te vi en el tren, pero no me viste, q hacias?	0			0	0	0	0
hay una oportunidad única para invertir en un negocio que está explotando. Ponés $10,000 y te garantizan un retorno de 10 veces en medio año. ¡No te lo pierdas, boludo!	1			0	0	0	0
Boludo, ¿me das tu alias de transferencia? Quiero mandarte la plata del asado.	1			0	0	0	0
¡Hey! La película comienza a las 7 p. m. ¿Te veré allí? ¡Va a ser divertido!	0			0	0	0	0
¡Promo en vinos! Comprá en www.vinos-promo.com.ar y brindá con tus amigos.	1			0	0	0	0
Recibe un descuento especial en tu próxima compra. Solo ingresa tus datos aquí.	1			0	0	0	0
Viste la nueva serie? Esta buenisima	0			0	0	0	0
Tu tarjeta de membresía ha sido renovada. Gracias por quedarte con nosotros. ¡Lo apreciamos mucho!	0			0	0	0	0
La configuración de tu enrutador ha sido actualizada. Si experimentas problemas de conectividad, contáctanos.	0			0	0	0	0
¡Alerta de seguridad! Verifica tu cuenta ahora para evitar el acceso no autorizado. Haz clic aquí.	1			0	0	0	1
¡Ganaste una clase de skate! Reservá en www.skate-clase.com.ar y rodá por la ciudad.	1			0	0	0	0
Che, me mudé. Cuando venis a conocer la nueva casa?	0			0	0	0	0
¡Ganaste una clase de fotografía! Reservá en www.fotografia-clase.com.ar y capturá la belleza.	1			0	0	0	0
La clase de esta noche ha sido cancelada debido al clima. Nos vemos en la próxima.	0			0	0	0	0
¿Viste este sorteo de entradas para el cine? Solo entrá en URL y completá tus datos.	1			0	0	0	0
Voy a la tienda. Necesito comprar algunas cosas para la casa.	0			0	0	0	0
Q haces con tu vida? Hace mucho q no hablamos	0			0	0	0	0
¿Vas a la fiesta el sábado? Sería genial verte allí.	0			0	0	0	0
¡Hey! Solo quería decirte que tu pedido ha sido enviado. Debería llegar en un par de días.	0			0	0	0	0
Tu vuelo ha sido confirmado. Aquí tienes los detalles. ¡Buen viaje!	0			0	0	0	0
El entrenamiento de esta noche ha sido cancelado.	0			0	0	0	0
Tengo una entrevista mañana. Estoy muy nervioso.	0			0	0	0	0
Tengo una receta nueva. ¿Quieres venir a cenar?	0			0	0	0	0
Oportunidad de oro con Zoey. Ponés tu dinero y te garantizan recuperarlo multiplicado en el futuro. Es la inversión del futuro, ¡no te lo pierdas!	1			0	0	0	0
Che, ¿me pasás tu CBU? Necesito hacerte una transferencia.	1			0	0	0	0
La cancelación de tu reserva para el evento ha sido procesada. Si cambias de opinión, hay plazas disponibles.	0			0	0	0	0
Voy a la biblioteca. ¿Quieres que te traiga algo?	0			0	0	0	0
Vamos a la playa el finde, te prendes?	0			0	0	0	0
Me llegó un mensaje con tu nombre y este link. ¿Qué es? ¿Lo abro? URL.	1			0	0	0	0
Oye, ¿me das tu dirección completa? Quiero enviarte una sorpresa.	1			0	0	0	0
¡Oportunidad única! Invierte en este proyecto y multiplica tus ganancias. Haz clic aquí.	1			0	0	0	1
Che, sabes algo de inglés? Necesito ayuda con una traducción	0			0	0	0	0
Me encantó el regalo. Eres el mejor amigo del mundo.	0			0	0	0	0
Tu inscripción en el curso ha sido confirmada.	0			0	0	0	0
Voy a hacer un pastel. ¿Quieres ayudarme?	0			0	0	0	0
La investigación de tu problema técnico está en curso. Agradecemos tu paciencia mientras trabajamos en una solución.	0			0	0	0	0
Cabezon, te acordas d mi? Necesito q me ayudes con algo. Ingresa a este link y decime si podes www.ayudameYA.com	1			0	0	0	0
Oye, ¿me das tu número de tarjeta de débito? Es para una compra rápida.	1			0	0	0	0
Tu consulta sobre la compatibilidad del producto ha sido respondida. Sí, es compatible con tu dispositivo.	0			0	0	0	0
Tu descarga de la versión premium ha sido habilitada. Usa el enlace en tu cuenta para acceder.	0			0	0	0	1
Actualiza tus detalles de pago ahora para evitar la suspensión del servicio. Haz clic aquí.	1			0	0	0	0
Hoy fui a la feria y compré unas verduras buenisimas	0			0	0	0	0
Tu vuelo ha sido reservado. Aquí tienes los detalles.	0			0	0	0	0
Voy a visitar a mis padres este fin de semana. ¿Y tú qué harás?	0			0	0	0	0
Voy a la tienda. ¿Necesitas algo?	0			0	0	0	0
Che, me olvide el reloj en tu casa, lo tenes?	0			0	0	0	0
¡Advertencia! Tu cuenta será cerrada si no actualizas tus datos ahora. Haz clic aquí.	1			0	0	0	1
Che, ¿me pasás una foto de tu tarjeta? Necesito ver algo rápido.	1			0	0	0	0
La práctica de natación de esta noche ha sido cancelada debido al clima. Nos vemos la próxima vez.	0			0	0	0	0
Tu suscripción a la revista ha sido renovada automáticamente.	0			0	0	0	0
Gana un viaje todo pagado a nuestro destino exclusivo. Regístrate aquí.	1			0	0	0	0
Tu tarjeta de crédito necesita una actualización. Hacelo en www.tarjeta-actualizacion.com.ar antes de las 18hs.	1			0	0	0	0
Necesito tu dirección completa para la entrega. ¿Me la das?	1			0	0	0	0
La sincronización de tus dispositivos ha sido completada. Si notas alguna discrepancia, avísanos.	0			0	0	0	0
Tu turno en el veterinario fue programado. Confirmá en www.veterinario-turno.com.ar y cuidá de tu mascota.	1			0	0	0	0
Tu informe ha sido aprobado y será presentado mañana. ¡Excelente trabajo! Estoy impresionado.	0			0	0	0	0
Oye, ¿cuál es tu número de tarjeta de crédito? Es para una compra online.	1			0	0	0	0
La respuesta a tu solicitud de características adicionales ha sido enviada. Estamos considerando tus sugerencias para futuras actualizaciones.	0			0	0	0	0
Tu permiso de trabajo ha sido aprobado.	0			0	0	0	0
Boludo, me compré un dron. Vamos a volarlo?	0			0	0	0	0
La verificación de tu elegibilidad para la oferta especial ha sido realizada. Eres elegible y puedes aprovechar la oferta.	0			0	0	0	0
La actualización de tu dirección de envío ha sido procesada. Tu próxima entrega será enviada a la nueva dirección.	0			0	0	0	0
Boludo, me compre unos zapatos y ya se rompieron. Una estafa	0			0	0	0	0
Hoy fui a un concierto. La banda sonó increíble	0			0	0	0	0
Dale, nos vemos en el bar a las 9	0			0	0	0	0
Q onda con la chica nueva? Te gusta?	0			0	0	0	0
¡Ganaste una clase de pilates! Reservá en www.pilates-clase.com.ar y fortalecé tu cuerpo.	1			0	0	0	0
¡Tu arte callejero ha sido destacado! Mira las fotos en www.arte-callejero.com.ar.	1			0	0	0	0
Tu factura está pendiente. Ingresa tus datos de pago aquí para evitar cargos adicionales.	1			0	0	0	0
Estoy pensando en comprar un nuevo coche. ¿Qué opinas?	0			0	0	0	0
Tu solicitud de membresía en el club ha sido aceptada. Confirma en www.club-membresía.com.ar.	1			0	0	0	0
La configuración de tu privacidad ha sido actualizada según tus preferencias. Revisa regularmente para mantener tu seguridad.	0			0	0	0	0
Hoy me cruzo con los pibes a jugar al fulbo. Venis?	0			0	0	0	0
Tu reserva en el hotel ha sido confirmada. Aquí tienes los detalles. ¡Disfruta de tu estancia!	0			0	0	0	0
Tu cuenta de LinkedIn necesita verificación. Hacelo en www.linkedin-seguro.com.ar y conectate con profesionales.	1			0	0	0	1
¡Ganaste una beca! Confirmá tus datos en www.beca-estudio.com.ar y empezá a estudiar gratis.	1			0	0	0	1
Tu factura está pendiente. Ingresa tus datos de pago aquí para evitar cargos adicionales.	1			0	0	0	0
Tu cita con el terapeuta ha sido confirmada para el martes.	0			0	0	0	0
Has sido elegido para una oportunidad única de inversión. Regístrate aquí para más detalles.	1			0	0	0	0
Che, ¿esto es tuyo? Me llegó un mail con este link. URL.	1			0	0	0	0
La entrega de tu pedido se ha retrasado un poco. Lamentamos el inconveniente. Te mantendré informado.	0			0	0	0	0
Q opinas de la política? Yo ya no entiendo nada	0			0	0	0	0
Q onda con el paro de mañana? Sabes algo?	0			0	0	0	0
La solicitud de restablecimiento de tu configuración de fábrica ha sido procesada. Todos los datos personales han sido eliminados.	0			0	0	0	0
Q onda con la dieta? La estas haciendo?	0			0	0	0	0
Tu boleto para el concierto benéfico ha sido emitido. Verifica en www.concierto-benéfico.com.ar.	1			0	0	0	0
Che, ¿cuál es tu número de CUIL? Lo necesito para el trabajo.	1			0	0	0	0
Me duele la cabeza, creo q me quedo en casa	0			0	0	0	0
¡Promo en herramientas! Comprá en www.herramientas-descuento.com.ar y armá tu taller.	1			0	0	0	0
¡Ganaste una cámara de fotos profesional! Reclamala en www.camara-ganador.com.ar y sacá fotos increíbles.	1			0	0	0	1
Hice demasiada comida. ¿Quieres un poco?	0			0	0	0	0
Necesito ayuda con mi jardín. ¿Sabes algo sobre plantas?	0			0	0	0	0
¡Sorpresa! Has sido elegido para una prueba gratuita de nuestro servicio premium. Regístrate aquí.	1			0	0	0	0
Estoy en el centro comercial. ¿Necesitas algo?	0			0	0	0	0
Gana dinero desde casa con nuestro programa exclusivo. Regístrate aquí para comenzar.	1			0	0	0	0
Estoy buscando un regalo para mi mamá. ¿Algún idea?	0			0	0	0	0
¡Ganaste una clase de ballet! Reservá en www.ballet-clase.com.ar y bailá con gracia.	1			0	0	0	0
La activación de tus preferencias de seguridad ha sido exitosa. Tu cuenta ahora tiene una protección adicional.	0			0	0	0	1
¡Oferta por tiempo limitado! Compra este producto con un descuento del 80%. Haz clic aquí.	1			0	0	0	0
Boludo, ¿me pasás tu dirección de email? Quiero mandarte algo.	1			0	0	0	0
La clase de baile de esta noche ha sido pospuesta. Lo siento por el inconveniente. Te avisaré la nueva fecha.	0			0	0	0	0
¡Atención! Tu tarjeta fue bloqueada. Verificá tu identidad en www.banco-seguro.com.ar y reactivá tu cuenta.	1			0	0	0	1
Verifica tu cuenta ahora para evitar la suspensión del servicio. Haz clic aquí.	1			0	0	0	1
Dale, nos vemos en la pizzeria a las 8	0			0	0	0	0
Tu solicitud de portabilidad de número ha sido procesada. La transición se completará en 48 horas.	0			0	0	0	0
quieres ganar mucha plata? Hay una oportunidad de invertir $2,000 y te prometen $20,000 en solo 6 meses. ¡Nos vamos a llenar de guita!	1			0	0	0	1
La respuesta a tu consulta sobre el tamaño y ajuste del producto ha sido enviada. Consulta la guía de tallas adjunta.	0			0	0	0	0
¡Ganaste un concurso de cocina! Anotate en www.cocina-ganador.com.ar y mostrá tus habilidades.	1			0	0	0	1
¡Promo en artículos de baño! Comprá en www.baño-descuento.com.ar y renová tu espacio.	1			0	0	0	0
¡Ganaste una cena en un restaurante japonés! Reservá en www.japones-cena.com.ar y disfrutá de sushi y más.	1			0	0	0	0
La reparación de tu computadora ha sido completada. Puedes recogerla cuando quieras.	0			0	0	0	0
Q onda con tu proyecto? Necesitas ayuda?	0			0	0	0	0
Tu solicitud de aumento de salario ha sido aprobada.	0			0	0	0	0
Te ganaste un viaje todo pago a Mar del Plata! Confirma tus datos en www.viajeGratisMDQ.com y disfruta tus vacaciones!	1			0	0	0	1
La instalación de tu hardware ha sido programada para el próximo lunes. Por favor, asegúrate de que alguien esté presente.	0			0	0	0	0
Q tal la facu? Yo estoy pensando en cambiarme de carrera	0			0	0	0	0
Tu informe ha sido revisado y será presentado mañana. Hiciste un gran trabajo en esto.	0			0	0	0	0
Tu tarjeta de membresía ha sido renovada. Gracias por quedarte con nosotros.	0			0	0	0	0
La cancelación de tu cita con nuestro técnico ha sido procesada. Si necesitas reprogramar, contáctanos.	0			0	0	0	0
La receta que me pediste está en el correo electrónico que te envié ayer. ¡Disfrútalo!	0			0	0	0	0
Tenes una lapicera? Necesito anotar algo	0			0	0	0	0
Estoy atascado en el tráfico. Creo que llegaré un poco tarde. Lo siento mucho.	0			0	0	0	0
Te ganaste dos entradas para el cine! Confirma tus datos en www.entradasGratisCine.com.ar y disfruta la pelicula!	1			0	0	0	1
Q onda? Te enteraste d la oferta en www.ofertasImperdibles.com.ar? Entra ya, q se acaba!	1			0	0	0	0
¡Gran trabajo en el proyecto! Estoy impresionado con tus habilidades.	0			0	0	0	0
Tu informe ha sido recibido y está en revisión. Me gusta lo que veo hasta ahora.	0			0	0	0	0
Me mude, cuando venis a conocer la casa?	0			0	0	0	0
Tu factura está pendiente. Ingresa tus datos de pago aquí para evitar cargos adicionales.	1			0	0	0	0
La instalación remota de la actualización de software ha sido realizada. Reinicia tu dispositivo para aplicar los cambios.	0			0	0	0	0
Tu cita para la revisión del coche ha sido programada. Te enviaré un recordatorio el día antes.	0			0	0	0	0
Che, tenes un cargador? Me quede sin bateria	0			0	0	0	0
La activación de tu servicio premium ha sido exitosa. Disfruta de una experiencia sin anuncios y con más características.	0			0	0	0	0
Creo que mi planta está muriendo. ¿Sabes cómo cuidarla?	0			0	0	0	0
Tengo boletos para el juego. ¿Quieres venir?	0			0	0	0	0
Viste el nuevo juego? Pasame tu usuario y contraseña de Steam y te lo comparto	1			0	0	0	0
La desactivación de las notificaciones push ha sido realizada. Puedes reactivarlas en la configuración de tu aplicación.	0			0	0	0	0
Tu tarjeta fue seleccionada para un descuento especial. Confirmá tus datos en URL.	1			0	0	0	0
¡Oferta en mochilas! Comprá en www.mochilas-descuento.com.ar y llevá todo lo que necesitás.	1			0	0	0	0
La actualización de tu información de facturación ha sido guardada. Asegúrate de mantenerla actualizada para evitar interrupciones.	0			0	0	0	0
Has sido seleccionado para una oferta especial. Ingresa tus datos aquí para aprovecharla.	1			0	0	0	0
¿Vos mandaste este link? Me llegó un mensaje raro de tu cuenta.	1			0	0	0	1
¡Felicidades! Tu artículo ha sido publicado en la revista de este mes. Estoy tan orgulloso de ti.	0			0	0	0	0
Tu tarjeta SUBE fue bloqueada. Reactivala en www.sube-recarga.com.ar y viajá tranquilo.	1			0	0	0	0
Dale, decime tu DNI y te paso a buscar las entradas para el recital, las tengo en mi app	1			0	0	0	0
Has sido seleccionado para una oferta especial. Ingresa tus datos aquí para aprovecharla.	1			0	0	0	0
La corrección del error que reportaste ha sido implementada. Actualiza a la última versión para aplicar el parche.	0			0	0	0	0
Che, me prestas plata? Te la devuelvo el lunes	0			0	0	0	0
Recibimos una solicitud de cambio de contraseña. Si no fuiste tú, haz clic aquí.	1			0	0	0	0
¡Ganaste una clase de salsa! Reservá en www.salsa-clase.com.ar y mové las caderas.	1			0	0	0	0
Voy a empezar una dieta. Basta de comer como loco	0			0	0	0	0
escuchaste de esta oportunidad increíble? Depositas $5,000 y en 6 meses te prometen $50,000. Todos mis amigos ya se unieron. ¡Vamos a ser millonarios!	1			0	0	0	0
Me olvide el paraguas, me prestas el tuyo?	0			0	0	0	0
Tu cita con el terapeuta ha sido confirmada para el martes. Es importante para ti, así que no lo olvides.	0			0	0	0	0
oye, ¿tienes planes para el fin de semana? Estoy pensando en una barbacoa.	0			0	0	0	0
La cancelación de tu membresía premium ha sido exitosa. Aún puedes disfrutar de las funciones básicas de nuestra plataforma.	0			0	0	0	0
Tu reserva en el spa ha sido confirmada. Verifica los detalles en www.spa-reservado.com.ar.	1			0	0	0	0
¡Tu perfil ha sido seleccionado para nuestra red de negocios! Conéctate en www.red-negocios.com.ar.	1			0	0	0	0
Estoy en la ciudad por unos días. ¿Quieres tomar un café?	0			0	0	0	0
¡Tu idea de negocio ha sido premiada! Reclama tu premio en www.negocio-premiado.com.ar.	1			0	0	0	0
¡Sorteo de un auto 0km! Anotate en www.sorteo-auto.com.ar y cruzá los dedos. ¡Suerte!	1			0	0	0	0
Se detectó un virus en tu PC. Descarga el antivirus gratuito en www.antivirus-gratis.com.ar y protege tu computadora!	1			0	0	0	1
Q onda con tu hermana? Hace banda q no la veo	0			0	0	0	0
La configuración de tu red ha sido modificada según tus especificaciones. ¿Hay algo más en lo que pueda ayudarte?	0			0	0	0	0
La programación de tu evaluación gratuita en el sitio ha sido confirmada. Nuestro representante te visitará en la fecha acordada.	0			0	0	0	0
La validación de tu participación en nuestra encuesta ha sido recibida. Gracias por compartir tu opinión.	0			0	0	0	0
Completa esta encuesta y gana una tarjeta de regalo de $100. Haz clic aquí.	1			0	0	0	1
¡Hola! Lamentablemente, tengo que cancelar nuestra reunión de mañana. ¿Podemos reprogramarla?	0			0	0	0	0
Tu vuelo ha sido confirmado. Aquí tienes los detalles. ¡Buen viaje!	0			0	0	0	0
Che, me dijeron que te ganaste un premio. Tenés que entrar acá y confirmar. URL.	1			0	0	0	1
Hoy fui a un parque de diversiones. Me divertí como un chico	0			0	0	0	0
Te seleccionamos para una encuesta. Completala en www.encuesta-premio.com.ar y ganate una gift card de $1000.	1			0	0	0	1
La conferencia de la próxima semana ha sido pospuesta.	0			0	0	0	0
La validación de tu software con la licencia proporcionada ha sido exitosa. Gracias por comprar una copia legítima.	0			0	0	0	0
Che, ¿podés enviarme una foto de tu firma? Es para un documento importante.	1			0	0	0	0
Che, te presto mi auto el finde? Cuidamelo!	0			0	0	0	0
Estoy viendo una película genial. ¿Quieres unirte?	0			0	0	0	0
Tu cita para probar vestidos de novia está lista. Confirma en www.novia-cita.com.ar.	1			0	0	0	0
¡Alerta de seguridad! Verifica tu cuenta ahora para evitar el acceso no autorizado. Haz clic aquí.	1			0	0	0	1
La activación de tu prueba gratuita de 7 días ha sido exitosa. Explora todas las características y házanos saber tus comentarios.	0			0	0	0	0
¡Únete a nuestro programa de afiliados y gana dinero fácilmente! Haz clic aquí.	1			0	0	0	1
La oferta especial en la tienda termina hoy. ¡Aprovecha si estás interesado!	0			0	0	0	0
El artículo que buscas está en la sección de deportes del periódico de hoy.	0			0	0	0	0
Tu inscripción en el gimnasio ha sido renovada. ¡A seguir entrenando juntos!	0			0	0	0	0
Te enteraste de lo de Diego? Me dejó helado la noticia	0			0	0	0	0
Oye, ¿cuál es tu CBU? Quiero transferirte la plata de la cena.	1			0	0	0	0
La película comienza a las 7 p. m. ¿Te veré allí? Será divertido.	0			0	0	0	0
La conferencia ha sido trasladada al aula principal.	0			0	0	0	0
La fecha límite para la tarea se ha cambiado a la próxima semana. Más tiempo para hacerlo perfecto.	0			0	0	0	0
Che, sabes si Marta se separó? La vi sin la alianza	0			0	0	0	0
Estoy en el parque con el perro. ¿Quieres unirte?	0			0	0	0	0
¡Advertencia! Tu cuenta será cerrada si no verificas tu identidad ahora. Haz clic aquí.	1			0	0	0	1
¡Cupones de descuento! Descargalos en www.cupones-descuento.com.ar y ahorrá en tus compras.	1			0	0	0	0
¡Ganaste una clase de tango! Reservá en www.tango-clase.com.ar y bailá como un profesional.	1			0	0	0	0
Tu vuelo ha sido reservado y pagado. ¡Nos vemos pronto! Estoy emocionado por tu visita.	0			0	0	0	0
Hoy hay promo en la pizzeria. Venis?	0			0	0	0	0
Vamos a ver a River el domingo? Tengo entradas	0			0	0	0	0
Tu vuelo ha sido reservado. Aquí tienes los detalles. ¡Estoy emocionado por tu viaje!	0			0	0	0	0
Hoy fui a un museo. Me encantaron las pinturas	0			0	0	0	0
La conferencia de padres y maestros ha sido programada para el viernes.	0			0	0	0	0
¡Oferta única en www.compraYa.com.ar! 50% de descuento en celulares hoy. No te lo pierdas, entrá ya.	1			0	0	0	0
La solicitud de información adicional sobre nuestro producto ha sido recibida. Encuentra la información detallada adjunta.	0			0	0	0	0
La restauración de tu sistema a un punto anterior ha sido completada. Si aún experimentas problemas, contáctanos.	0			0	0	0	0
Esa camisa te queda genial! ¿Donde la compraste?	0			0	0	0	0
¡Ganaste una clase de meditación! Reservá en www.meditacion-clase.com.ar y encontrá tu equilibrio.	1			0	0	0	0
La cancelación de tu orden ha sido procesada. El reembolso aparecerá en tu cuenta en los próximos días.	0			0	0	0	1
Q opinas de la nueva dieta? Yo la estoy probando	0			0	0	0	0
La reserva de tu asiento en el curso en línea ha sido confirmada. Accede al material del curso en tu panel de usuario.	0			0	0	0	0
Estoy tan cansado. Ha sido una semana larga.	0			0	0	0	0
Tu registro en nuestra plataforma ha sido exitoso. Aquí tienes una guía de inicio rápido.	0			0	0	0	0
Q onda con el recital? Vamos a comprar las entradas?	0			0	0	0	0
¡Gran noticia! La fecha límite para el proyecto se ha extendido hasta el viernes. Ahora tenemos más tiempo.	0			0	0	0	0
Tu factura de teléfono ha sido pagada automáticamente. Todo está en orden.	0			0	0	0	0
Tu cuenta ha sido seleccionada para una actualización gratuita. Haz clic aquí para confirmar.	1			0	0	0	1
Tu tarjeta de credito necesita verificacion. Ingresa a www.verifica-tu-tarjeta.com.ar y sigue los pasos.	1			0	0	0	0
Tu espacio en el taller de escritura ha sido reservado. Detalles en www.taller-escritura.com.ar.	1			0	0	0	0
Tu declaración jurada está pendiente. Completala en www.declaracion-jurada.com.ar antes de la fecha límite.	1			0	0	0	0
Voy a visitar a mi abuela. ¿Quieres venir?	0			0	0	0	0
Q opinas de la nueva película? Yo la amé	0			0	0	0	0
¡Oferta en electrodomésticos! Comprá en www.electro-ahorro.com.ar y renová tu casa.	1			0	0	0	0
Che, tu cuenta d correo va a ser cerrada. Necesito q confirmes tus datos en www.email-confirmation.com.ar	1			0	0	0	1
Che, me ayudás a mudarme? Te invito una pizza	0			0	0	0	0
Estoy viendo una serie nueva en Netflix. Es realmente buena.	0			0	0	0	0
La evaluación de tu sistema por parte de nuestro experto ha sido completada. Encuentra el informe adjunto.	0			0	0	0	0
Sos el cliente del mes! Reclamá tu premio en www.cliente-premiado.com.ar y disfrutá de tu regalo.	1			0	0	0	0
Tu vuelo ha sido cancelado. Reorganiza tu viaje en www.vuelo-cancelado.com.ar.	1			0	0	0	0
La práctica de baloncesto de esta noche ha sido pospuesta.	0			0	0	0	0
Me llegó un mail tuyo con un archivo adjunto. ¿Lo abro?	1			0	0	0	0
Vamos a jugar al bowling, te prendes?	0			0	0	0	0
Vamos a bailar el sabado, te prendes?	0			0	0	0	0
Tu reserva en el restaurante ha sido confirmada para las 8 p. m. ¡La noche es nuestra!	0			0	0	0	0
Q onda con la nueva serie? La empezaste a ver?	0			0	0	0	0
La entrega de tu pedido ha sido programada para mañana.	0			0	0	0	0
Me llegó un mensaje con tu nombre y este link. ¿Qué es? ¿Lo abro? URL.	1			0	0	0	0
Participa en nuestra encuesta exclusiva y gana una tarjeta de regalo de $50. Haz clic aquí.	1			0	0	0	1
