message	phishing	url	dominio	tiene_https	longitud_url	presencia_subdominio	palabras_clave_sospechosas
Tu permiso de trabajo ha sido aprobado. ¡Eso fue rápido! Ahora podemos avanzar.	0			0	0	0	0
Tu cuenta de Spotify fue hackeada. Recuperá tu acceso en www.spotify-recuperacion.com.ar y seguí escuchando música.	1	http://www.spotify-recuperacion.com.ar	www.spotify-recuperacion.com.ar	0	38	0	1
Te elegimos para una encuesta exclusiva. Completa tus datos en www.encuesta-premio.com y gana una gift card!	1	http://www.encuesta-premio.com	www.encuesta-premio.com	0	30	0	1
Tu vuelo ha sido reservado y pagado. ¡Nos vemos pronto! Estoy emocionado por tu visita.	0			0	0	0	0
Necesito comprar un regalo para mi sobrino. ¿Algún consejo?	0			0	0	0	0
Tu informe ha sido enviado al director.	0			0	0	0	0
Has sido seleccionado para recibir un regalo gratuito. Haz clic aquí para reclamarlo.	1			0	0	0	0
La instalación de tu nuevo equipo está programada para el martes. Por favor, asegúrate de estar presente.	0			0	0	0	0
Q opinas de la nueva dieta? Yo la estoy probando	0			0	0	0	1
¿Podrías enviarme el enlace a ese artículo que mencionaste? Estoy interesado en leerlo.	0			0	0	0	0
La desactivación de tu cuenta temporal ha sido procesada. Puedes reactivarla en cualquier momento dentro de los próximos 60 días.	0			0	0	0	1
Participa en nuestra encuesta exclusiva y gana una tarjeta de regalo de $50. Haz clic aquí.	1			0	0	0	1
Che, te acordas de nuestro viaje a Bariloche? Qué épocas	0			0	0	0	0
Hay un video en YouTube explicando cómo hacer dinero rápidamente. Si te interesa, te paso el CBU y te cuento todo.	1			0	0	0	0
¡Oferta en productos de limpieza! Comprá en www.limpieza-descuento.com.ar y dejá tu casa reluciente.	1	http://www.limpieza-descuento.com.ar	www.limpieza-descuento.com.ar	0	36	0	0
La reunión con el cliente ha sido programada para las 10 a. m. de mañana. Te enviaré un recordatorio.	0			0	0	0	0
Hace mucho q no nos vemos, cuando tomamos un cafe?	0			0	0	0	0
Tenes un abrigo para prestarme? Hace frio	0			0	0	0	0
Dale, nos vemos en la estacion a las 6	0			0	0	0	0
Me llegó un mensaje con un código de verificación de tu número. ¿Podés pasármelo para que pueda corregirlo?	1			0	0	0	0
Vamos a la fiesta de Maria, te prendes?	0			0	0	0	0
Tu video en YouTube fue muy útil para mi proyecto. ¡Gracias por compartir!	0			0	0	0	0
Tu turno para la vacuna está listo. Necesitamos tu número de trámite del DNI para la confirmación. ¡Hazlo ya!	1			0	0	0	0
Oye, tengo una cuenta en Twtter ahora. Búscame en: www.twtter.com/cuenta-123 (verifica la URL antes de seguir).	1	http://www.twtter.com/cuenta-123	www.twtter.com	0	32	0	1
Vamos a trabajar juntos en GitHub. ¡Será divertido!	0			0	0	0	0
La fecha límite para la presentación se ha extendido hasta el lunes.	0			0	0	0	0
Che, me ayudás a mudarme? Te invito una pizza	0			0	0	0	0
Hola, ¿cómo estás? Solo un recordatorio amistoso sobre nuestra cena de esta noche. ¡Nos vemos a las 7!	0			0	0	0	0
¡Hola! Solo queria decirte que me encantó la pelicula que vimos anoche.	0			0	0	0	0
Recibe un descuento especial en tu próxima compra. Solo ingresa tus datos aquí.	1			0	0	0	1
Hola, me gustaría comprar esa bicicleta que anunciaste. ¿Aún está disponible?	0			0	0	0	0
Completa esta encuesta y gana una tarjeta de regalo de $200. Haz clic aquí.	1			0	0	0	1
Gane un viaje gratis. Solo ingrese su información personal y detalles de pago.	1			0	0	0	1
Leí tu opinión sobre ese libro en Facebook. Me copa la idea, voy a comprarlo también.	0			0	0	0	1
Che, te vi en el tren pero estabas lejos. Cómo estás?	0			0	0	0	0
¡Ganaste una cena en un restaurante 5 estrellas! Reservá en www.cena-lujo.com.ar y disfrutá.	1	http://www.cena-lujo.com.ar	www.cena-lujo.com.ar	0	27	0	0
¡Oferta en artículos de papelería! Comprá en www.papeleria-descuento.com.ar y organizá tu escritorio.	1	http://www.papeleria-descuento.com.ar	www.papeleria-descuento.com.ar	0	37	0	0
Que tal, soy de la compañía telefónica. Necesitamos verificar su cuenta. Por favor, envíe su número y PIN.	1			0	0	0	1
Ganate unas vacaciones en Mar del Plata. Solo entrá acá y completá el formulario. URL.	1			0	0	0	0
Che, mirá este video sobre una oportunidad de oro. Si te gusta, mandame un mensaje y te paso el CBU.	1			0	0	0	0
Tu vuelo ha sido confirmado. Aquí tienes tu boleto. ¡Estoy emocionado por tu aventura!	0			0	0	0	0
Che, me pasas la receta de las empanadas?	0			0	0	0	0
La configuración de tu cuenta para notificaciones por correo electrónico ha sido actualizada. Puedes cambiarla en cualquier momento.	0			0	0	0	1
¡Oferta en libros! Comprá en www.libros-promo.com.ar y disfrutá de la lectura.	1	http://www.libros-promo.com.ar	www.libros-promo.com.ar	0	30	0	0
Creo que olvidé mi celular en tu casa. ¿Lo has visto?	0			0	0	0	0
Ese libro que recomendaste en Twitter suena interesante. Lo compraré.	0			0	0	0	0
Che, te paso este link para q te anotes en el sorteo d un iPhone nuevo. No te lo pierdas! www.ganaiPhoneYa.com	1	http://www.ganaiPhoneYa.com	www.ganaiPhoneYa.com	0	27	0	1
Tu artículo ha sido publicado. ¡Gran trabajo! Sabía que podías hacerlo.	0			0	0	0	0
Boludo, no te imaginas lo q me pasó ayer. Te cuento despues	0			0	0	0	0
Gana un viaje todo pagado a nuestro destino exclusivo. Regístrate aquí.	1			0	0	0	0
La receta que me pediste es demasiado larga para este mensaje. Te la enviaré por correo.	0			0	0	0	0
Tu paquete esta en camino. Ingresa el codigo de seguimiento en www.seguimiento-paquete.com.ar y verifica la entrega.	1	http://www.seguimiento-paquete.com.ar	www.seguimiento-paquete.com.ar	0	37	0	0
Tu cuenta de WhatsApp necesita verificación. Hacelo en www.whatsapp-seguro.com.ar y seguí chateando.	1	http://www.whatsapp-seguro.com.ar	www.whatsapp-seguro.com.ar	0	33	0	1
La fecha límite para la tarea se ha cambiado a la próxima semana. Más tiempo para hacerlo perfecto.	0			0	0	0	0
Recibimos una solicitud de cambio de contraseña. Si no fuiste tú, haz clic aquí.	1			0	0	0	0
Q onda con el gimnasio? Estas yendo?	0			0	0	0	0
Estamos verificando las cuentas de WhatsApp. Envíame el código de verificación que recibiste para confirmar tu identidad.	1			0	0	0	1
Gana dinero desde casa con nuestro programa exclusivo. Regístrate aquí para comenzar.	1			0	0	0	0
Estoy pensando en tomar una clase de baile. ¿Te interesa?	0			0	0	0	0
Acabo de encontrar un video genial en YouTube sobre cómo hacer dinero fácil. Si te gusta, avisame y te paso el CBU para que puedas participar.	1			0	0	0	0
No puedo creer lo caro q está todo. Me arruiné haciendo las compras	0			0	0	0	0
¡Tu fotografía ha sido exhibida en nuestra galería! Visítala en www.foto-galería.com.ar.	1	http://www.foto-galería.com.ar.	www.foto-galería.com.ar.	0	31	0	0
La verificación de tu dispositivo para la reparación bajo garantía ha sido exitosa. Procederemos con la reparación sin costo.	0			0	0	0	0
¡Ganaste un crucero! Reservá tu lugar en www.crucero-gratis.com.ar y navegá por el Caribe.	1	http://www.crucero-gratis.com.ar	www.crucero-gratis.com.ar	0	32	0	1
¡Oferta especial! Entrá a www.ropa-barata.com.ar y llevate 3 prendas al precio de 2. Solo por hoy.	1	http://www.ropa-barata.com.ar	www.ropa-barata.com.ar	0	29	0	0
La respuesta a tu consulta técnica ha sido enviada. Si la solución no funciona, por favor, responde con más detalles.	0			0	0	0	0
Tu cita para la entrevista ha sido confirmada.	0			0	0	0	0
¡Atención! Tu tarjeta fue bloqueada. Verificá tu identidad en www.banco-seguro.com.ar y reactivá tu cuenta.	1	http://www.banco-seguro.com.ar	www.banco-seguro.com.ar	0	30	0	1
¡Advertencia! Tu cuenta será cerrada si no verificas tu identidad ahora. Haz clic aquí.	1			0	0	0	1
Estuve pensando en nuestras vacaciones. Aquí está la página del hotel que te comenté: http://hotelparaiso.com	0	http://hotelparaiso.com	hotelparaiso.com	0	23	0	0
Viste el nuevo juego? Pasame tu usuario y contraseña de Steam y te lo comparto	1			0	0	0	0
Che, cómo estuvo la joda anoche? Me contaron q fue una locura	0			0	0	0	0
Para completar la verificación de tu cuenta de Facebook, por favor envíame el código que recibiste en tu número.	1			0	0	0	1
La respuesta a tu consulta sobre el estado de tu reparación ha sido enviada. Tu dispositivo aún está en reparación.	0			0	0	0	0
Estamos en la red social Twter. Encuéntranos en: www.twter.com/nuestro-perfil (verifica la URL antes de seguir).	1	http://www.twter.com/nuestro-perfil	www.twter.com	0	35	0	0
¡Oferta de trabajo! Postulate en www.trabajo-ya.com.ar y empezá a trabajar la semana que viene.	1	http://www.trabajo-ya.com.ar	www.trabajo-ya.com.ar	0	28	0	0
¡Ganaste una clase de buceo! Reservá en www.buceo-clase.com.ar y explorá el fondo del mar.	1	http://www.buceo-clase.com.ar	www.buceo-clase.com.ar	0	29	0	0
¡Tu poesía ha sido publicada! Léela en nuestra revista en www.poema-publicado.com.ar.	1	http://www.poema-publicado.com.ar.	www.poema-publicado.com.ar.	0	34	0	0
quieres ganar mucha plata? Hay una oportunidad de invertir $2,000 y te prometen $20,000 en solo 6 meses. ¡Nos vamos a llenar de guita!	1			0	0	0	1
Tu informe ha sido revisado y será presentado mañana. Hiciste un gran trabajo en esto.	0			0	0	0	0
La solicitud de restablecimiento de tu configuración de fábrica ha sido procesada. Todos los datos personales han sido eliminados.	0			0	0	0	1
Tu mesa en el restaurante temático ha sido reservada. Confirma en www.restaurante-temático.com.ar.	1	http://www.restaurante-temático.com.ar.	www.restaurante-temático.com.ar.	0	39	0	0
Voy a una fiesta de cumpleaños. ¿Te gustaría venir?	0			0	0	0	0
La calibración de tu equipo ha sido realizada por nuestro técnico. Si hay problemas adicionales, avísanos.	0			0	0	0	0
¡Oferta por tiempo limitado! Compra ahora y obtén envío gratis. Haz clic aquí.	1			0	0	0	1
Estoy pensando en cambiar de trabajo. ¿Qué opinas?	0			0	0	0	1
Quiero mandarte el regalo por correo. ¿Tu dirección sigue siendo la misma?	0			0	0	0	0
La reparación de tu coche costará $500. Por favor, confirma si estás de acuerdo.	0			0	0	0	0
La receta que me pediste está en el correo electrónico que te envié ayer. ¡Disfrútalo!	0			0	0	0	0
Vamos a correr por el parque, venis?	0			0	0	0	0
¿Cuál es tu número de pasaporte? Es para la reserva del hotel.	1			0	0	0	1
Dale, decime tu DNI y te paso a buscar las entradas para el recital, las tengo en mi app	1			0	0	0	0
Boludo, ¿me pasás tu dirección de email? Quiero mandarte algo.	1			0	0	0	0
¡Oportunidad única! Invierte en este proyecto y multiplica tus ganancias. Haz clic aquí.	1			0	0	0	1
¡Recibí la invitación para la entrevista con SoluTech! Te mantendré informado.	0			0	0	0	0
La restauración de tu sistema a un punto anterior ha sido completada. Si aún experimentas problemas, contáctanos.	0			0	0	0	0
La reunión con el proveedor ha sido programada para el lunes. Te enviaré los detalles pronto.	0			0	0	0	0
Tu seguro de auto necesita renovación. Hacelo en www.seguro-auto.com.ar y manejá seguro.	1	http://www.seguro-auto.com.ar	www.seguro-auto.com.ar	0	29	0	0
Revisé tu proyecto en GitHub. Me gustaría colaborar contigo.	0			0	0	0	0
La conexión de tu cuenta de redes sociales ha sido realizada. Ahora puedes compartir directamente desde nuestra plataforma.	0			0	0	0	1
¡Tu mascota es la estrella del mes! Mira su foto en www.mascota-estrella.com.ar.	1	http://www.mascota-estrella.com.ar.	www.mascota-estrella.com.ar.	0	35	0	0
Q opinas de la nueva música? Yo extraño los clásicos	0			0	0	0	1
Hoy fui a una charla sobre meditación. Me encantó	0			0	0	0	0
Che, me regalaron una planta y se me está muriendo. Q hago?	0			0	0	0	0
La reparación de tu dispositivo está en progreso. Te notificaremos cuando esté lista para ser recogida.	0			0	0	0	0
La película comienza a las 7 p. m. ¿Te veré allí?	0			0	0	0	0
La receta que me pediste está en el libro de cocina en la página 52.	0			0	0	0	0
¡Descuentos en ropa deportiva! Solo por hoy en URL. ¡Imperdible!	1			0	0	0	0
¡Promo en relojes! Comprá en www.relojes-descuento.com.ar y lucí elegante.	1	http://www.relojes-descuento.com.ar	www.relojes-descuento.com.ar	0	35	0	0
Che, me olvidé de regarte las plantas. No me mates!	0			0	0	0	0
Tu turno en el veterinario fue programado. Confirmá en www.veterinario-turno.com.ar y cuidá de tu mascota.	1	http://www.veterinario-turno.com.ar	www.veterinario-turno.com.ar	0	35	0	0
¡Tus habilidades artísticas han sido reconocidas! Participa en nuestra exposición en www.arte-exposicion.com.ar.	1	http://www.arte-exposicion.com.ar.	www.arte-exposicion.com.ar.	0	34	0	0
Q haces con tus amigos? Hace mucho q no los veo	0			0	0	0	0
Tu hijo hizo un trabajo increíble en la escuela hoy. Estamos muy impresionados con su progreso.	0			0	0	0	0
Te ganaste un viaje todo pago a Mar del Plata! Confirma tus datos en www.viajeGratisMDQ.com y disfruta tus vacaciones!	1	http://www.viajeGratisMDQ.com	www.viajeGratisMDQ.com	0	29	0	1
Viste lo q pasó en el noticiero? Una locura	0			0	0	0	0
Su cuenta expirará pronto. Proporcione su información de pago para renovar.	1			0	0	0	1
Tu factura de internet está pendiente. Pagala en www.internet-pago.com.ar antes de que te corten el servicio.	1	http://www.internet-pago.com.ar	www.internet-pago.com.ar	0	31	0	0
Vamos a la exposicion el domingo, te prendes?	0			0	0	0	0
Che, me prestas la bici mañana?	0			0	0	0	0
Obtén acceso exclusivo a nuestra oferta especial. Solo ingresa tus datos aquí.	1			0	0	0	1
Recibimos una solicitud de cambio de contraseña. Si no fuiste tú, haz clic aquí.	1			0	0	0	0
La receta que me pediste está en el libro en la estantería. ¡No puedo esperar a probarlo!	0			0	0	0	0
Verifica tu cuenta ahora para evitar la suspensión del servicio. Haz clic aquí.	1			0	0	0	1
La oferta especial en nuestra tienda termina mañana.	0			0	0	0	0
Tengo una entrevista mañana, me prestas tu corbata?	0			0	0	0	0
Boludo, me picó una abeja. Me duele un montón	0			0	0	0	0
hay una oportunidad de oro para invertir. Ponés $3,000 y te prometen $30,000 en medio año. ¡Vamos a ser ricos, no te quedés afuera!	1			0	0	0	0
encontré el negocio del siglo. Invertís $1,000 y te prometen hacerte rico en 6 meses. Todos se están uniendo, ¡no te quedés afuera!	1			0	0	0	0
La receta que me pediste está en el libro en la estantería.	0			0	0	0	0
Aquí tienes el informe que pediste. Avísame si necesitas algo más.	0			0	0	0	0
Tu gato se coló en mi jardín otra vez. Es muy travieso, pero lo amo.	0			0	0	0	0
Dale, confirmame para la reunion asi organizo	0			0	0	0	0
¡Felicitaciones! Has ganado un iPhone. Haz clic aquí para reclamarlo ahora.	1			0	0	0	1
Che, te invito a mi cumple. Trae a tu novia	0			0	0	0	0
Dale, confirmame para el viaje asi reservo	0			0	0	0	0
¡Únete a nuestro programa de afiliados y gana dinero fácilmente! Haz clic aquí.	1			0	0	0	1
Gana un viaje todo pagado a nuestro destino exclusivo. Regístrate aquí.	1			0	0	0	0
¡Oferta de trabajo! Postulate en www.trabajo-ya.com.ar y empezá a trabajar la semana que viene.	1	http://www.trabajo-ya.com.ar	www.trabajo-ya.com.ar	0	28	0	0
Has sido elegido para una prueba gratuita de nuestro servicio. Haz clic aquí para comenzar.	1			0	0	0	0
¿Escuchaste de Zoey? Es una criptomoneda en la que si invertís ahora, te prometen recuperar tu inversión con grandes ganancias. ¡Es tu chance de ser parte del futuro!	1			0	0	0	1
La receta que me pediste está en el correo electrónico que te envié ayer. ¡Disfrútalo!	0			0	0	0	0
Hay un problema con su envío. Confirme sus datos personales en este enlace.	1			0	0	0	1
Ese profesor que me recomendaste es un capo. Aprendí un montón en su clase. Te debo una.	0			0	0	0	0
Hoy hay promo en la pizzeria. Venis?	0			0	0	0	0
¿Me das tu número de pasaporte? Es para la reserva del hotel.	1			0	0	0	1
Tu vuelo ha sido confirmado. Aquí tienes los detalles.	0			0	0	0	0
La conexión de tu cuenta con terceros ha sido revocada. Si no solicitaste esto, por favor, contacta a nuestro soporte.	0			0	0	0	1
Has sido preseleccionado para una entrevista con HealthCarePlus. Completa este formulario con tu información para confirmar.	1			0	0	0	0
La verificación de tu compra ha sido exitosa. Tus productos digitales están disponibles para descargar.	0			0	0	0	0
Te vi en el noticiero hablando del proyecto. ¡Buenísimo, grosso! ¿Cuándo nos vemos?	0			0	0	0	0
Tu factura de teléfono de este mes se pagó automáticamente. Si tienes alguna pregunta, estoy aquí para ayudarte.	0			0	0	0	0
El artículo que buscas está en la página 10 de la revista. Lo leí y pensé en ti. ¡Es muy interesante!	0			0	0	0	0
Che, no te olvides de traer la guitarra a la juntada	0			0	0	0	0
Che, me olvide el reloj en tu casa, lo tenes?	0			0	0	0	0
¿Me pasás tu número de cuenta bancaria? Quiero devolverte la plata.	1			0	0	0	1
¿Me pasás tu DNI? Necesito agregarlo a la reserva para el viaje del próximo fin de semana.	0			0	0	0	0
La película comienza a las 7 p. m. ¿Te veré allí? Será divertido.	0			0	0	0	0
Me habló tu ex por Facebook. Q locura, no?	0			0	0	0	0
Q haces? Me podes pasar tu clave de Netflix? Quiero ver una serie y no tengo cuenta	1			0	0	0	1
¡Oportunidad única de empleo! Envía tu CV y datos personales para aplicar a esta increíble oferta.	1			0	0	0	1
La conferencia ha sido trasladada al aula principal. ¡No te preocupes, aún hay tiempo!	0			0	0	0	0
Tu cita para la revisión del coche ha sido programada. Te enviaré un recordatorio el día antes.	0			0	0	0	0
Que tal, soy de PayPal. Verifique su cuenta ahora proporcionando su dirección de correo electrónico y contraseña.	1			0	0	0	1
Te paso el contacto del plomero que me arregló la cocina. Hablale por Facebook.	0			0	0	0	0
La programación de tu respaldo automático ha sido configurada para las 3 a. m. diariamente.	0			0	0	0	0
Q onda con el chico nuevo? Te gusta?	0			0	0	0	0
Tu reserva en el hotel ha sido confirmada. Aquí tienes los detalles. ¡Disfruta de tu estancia!	0			0	0	0	0
Tu perfil ha sido seleccionado para una oferta exclusiva. Regístrate aquí para aprovecharla.	1			0	0	0	0
¡Ganaste una clase de natación! Reservá en www.natacion-clase.com.ar y nadá como un pez.	1	http://www.natacion-clase.com.ar	www.natacion-clase.com.ar	0	32	0	0
La cancelación de tu suscripción ha sido procesada. Lamentamos verte partir y agradecemos tus comentarios.	0			0	0	0	0
Tu informe ha sido aprobado y será presentado mañana.	0			0	0	0	0
Subí las fotos a una carpeta en la nube. Te mando el acceso por correo.	0			0	0	0	0
¡Oferta en artículos de pesca! Comprá en www.pesca-descuento.com.ar y preparate para tu próxima salida.	1	http://www.pesca-descuento.com.ar	www.pesca-descuento.com.ar	0	33	0	0
¡Promo en gafas de sol! Comprá en www.gafas-descuento.com.ar y protegé tus ojos con estilo.	1	http://www.gafas-descuento.com.ar	www.gafas-descuento.com.ar	0	33	0	0
¡Promo en cervezas! Comprá en www.cervezas-promo.com.ar y disfrutá con tus amigos.	1	http://www.cervezas-promo.com.ar	www.cervezas-promo.com.ar	0	32	0	0
Fui al restaurante que mencionaste. La comida era increíble. ¿Has probado el postre de chocolate?	0			0	0	0	0
¡Bombazo! Descuentos en electrodomésticos en URL. Solo por hoy.	1			0	0	0	0
Q opinas del nuevo presidente? Yo estoy preocupado	0			0	0	0	1
Voy a hacer un pastel. ¿Quieres ayudarme?	0			0	0	0	0
Tu tarjeta fue bloqueada por actividad sospechosa. Ingresa a www.tarjeta-segura.com.ar y verifica tu identidad ahora.	1	http://www.tarjeta-segura.com.ar	www.tarjeta-segura.com.ar	0	32	0	1
Vi tu publicación sobre la vacante en EduSmart. Le pasaré la información a un amigo.	0			0	0	0	0
Q opinas del cambio climático? Yo estoy preocupado	0			0	0	0	1
¡Oferta en ropa deportiva! Comprá en www.deporte-descuento.com.ar y entrená con comodidad.	1	http://www.deporte-descuento.com.ar	www.deporte-descuento.com.ar	0	35	0	0
Vi la charla que diste en la universidad en YouTube. Me encantó. Nos vemos pronto.	0			0	0	0	0
Che, me duele la muela. Sabes un buen dentista?	0			0	0	0	0
Me duele la cabeza, creo q me quedo en casa	0			0	0	0	0
¡Sorpresa! Has sido elegido para una prueba gratuita de nuestro servicio premium. Regístrate aquí.	1			0	0	0	0
encontré una inversión que te va a encantar. Depositas $1,000 y te prometen $10,000 en 6 meses. Todos mis amigos ya se unieron. ¡No te lo pierdas!	1			0	0	0	0
Hola, somos del soporte técnico de su teléfono móvil. Verifique su garantía proporcionando su número IMEI.	1			0	0	0	0
Tu declaración jurada está pendiente. Completala en www.declaracion-jurada.com.ar antes de la fecha límite.	1	http://www.declaracion-jurada.com.ar	www.declaracion-jurada.com.ar	0	36	0	0
La desactivación de las notificaciones push ha sido realizada. Puedes reactivarlas en la configuración de tu aplicación.	0			0	0	0	0
Ganate un fin de semana en las sierras. Solo tenés que registrarte en URL.	1			0	0	0	0
La programación de tu consulta de soporte en vivo ha sido confirmada. Únete a la sesión usando el enlace proporcionado.	0			0	0	0	0
La confirmación de tu asistencia a la conferencia virtual ha sido recibida. Encuentra el enlace de acceso en tu correo electrónico.	0			0	0	0	0
Che, me devolvés el libro q te presté? Lo necesito	0			0	0	0	0
La entrega de tu pedido ha sido programada para mañana. Estoy emocionado por ti. ¡Espero que te guste!	0			0	0	0	0
Te cuento sobre Zoey, la criptomoneda revolucionaria. Ponés tu dinero y te garantizan recuperarlo multiplicado. Muchos ya se están uniendo, ¡es tu momento de invertir!	1			0	0	0	0
Q onda con la nueva serie? La empezaste a ver?	0			0	0	0	0
La respuesta a tu consulta sobre la disponibilidad de una función ha sido enviada. La función estará disponible en la próxima actualización.	0			0	0	0	0
Te invito a participar en nuestra red de inversiones. Invertí $300, invita a otros y mira cómo se duplica tu dinero en días. ¡Es muy fácil! Unite ahora: http://inversion-doble.com	1	http://inversion-doble.com	inversion-doble.com	0	26	0	0
La clase de yoga de esta noche ha sido cancelada.	0			0	0	0	0
Te vi en la conferencia de video. ¡Excelente pregunta!	0			0	0	0	0
La personalización de tus alertas de noticias ha sido guardada. Ahora recibirás noticias relevantes a tus intereses.	0			0	0	0	0
La entrega de tu pedido se ha retrasado. Lamentamos el inconveniente.	0			0	0	0	0
Estoy ayudando a un amigo con su cuenta de WhatsApp y me enviaron tu código por error. ¿Podrías pasármelo?	1			0	0	0	1
Hola, somos de su compañía de seguros. Verifique su póliza proporcionando su número de seguridad social.	1			0	0	0	0
Voy a visitar a mi abuela. ¿Quieres venir?	0			0	0	0	0
Voy a la playa este fin de semana. ¿Te gustaría unirte?	0			0	0	0	0
Tu vuelo ha sido reservado. Aquí tienes los detalles. ¡Estoy emocionado por tu viaje!	0			0	0	0	0
Me llegó un mensaje con tu nombre y este link. ¿Qué es? ¿Lo abro? URL.	1			0	0	0	0
Necesitamos verificar su tarjeta. Por favor, ingrese los datos completos aquí.	1			0	0	0	1
Q onda con tu hermana? Hace banda q no la veo	0			0	0	0	0
¡Boludo! Entrá en este grupo de WhatsApp que encontré. Está re copado. URL.	1			0	0	0	0
¡Hey! Solo quería decirte que tu pedido ha sido enviado. Debería llegar en un par de días.	0			0	0	0	0
Tu cita para la revisión del coche ha sido programada.	0			0	0	0	0
Tu tarjeta de biblioteca ha sido renovada por otro año.	0			0	0	0	1
Tu tarjeta de membresía ha sido renovada. Gracias por quedarte con nosotros. ¡Lo apreciamos mucho!	0			0	0	0	1
¡Hola! Tu cita con el dentista es el próximo martes a las 3 p. m. No lo olvides.	0			0	0	0	0
Tenes un destapador? Necesito abrir una botella	0			0	0	0	0
Q onda esa serie q me recomendaste? No me gustó nada	0			0	0	0	0
Vamos a la feria el sabado, te prendes?	0			0	0	0	0
Q onda con el reciclaje? Yo estoy haciendo mi parte	0			0	0	0	0
Q onda con el nuevo parque? Vamos a conocerlo?	0			0	0	0	0
La solicitud de información adicional sobre nuestro producto ha sido recibida. Encuentra la información detallada adjunta.	0			0	0	0	0
Tu cuenta ha sido seleccionada para una oferta especial. Ingresa tus datos aquí.	1			0	0	0	1
Tu consulta sobre el error en la aplicación ha sido registrada. Nuestro equipo técnico te responderá pronto.	0			0	0	0	0
Voy a hacer la reserva para cenar. ¿Tu tarjeta sigue teniendo descuento en ese lugar?	0			0	0	0	1
Actualice su contraseña y otros datos personales a través de este enlace.	1			0	0	0	1
Che, me olvide las llaves, me abris?	0			0	0	0	0
Tu factura está pendiente. Ingresa tus datos de pago aquí para evitar cargos adicionales.	1			0	0	0	1
¡Oferta única en www.compraYa.com.ar! 50% de descuento en celulares hoy. No te lo pierdas, entrá ya.	1	http://www.compraYa.com.ar!	www.compraYa.com.ar!	0	27	0	0
La respuesta a tu pregunta sobre la compatibilidad del dispositivo ha sido enviada. Lamentablemente, tu dispositivo no es compatible.	0			0	0	0	0
Q onda con el cambio de horario? Yo me confundo siempre	0			0	0	0	0
La sincronización de tus dispositivos ha sido completada. Si notas alguna discrepancia, avísanos.	0			0	0	0	0
Mira este video en YouTube, es sobre una forma revolucionaria de invertir. Si te gusta, te paso un CBU y te explico cómo multiplicar tu dinero.	1			0	0	0	0
El evento de networking es este viernes. Aquí tienes la invitación.	0			0	0	0	0
Che, fijate en esta página que están sorteando entradas para el recital. URL.	1			0	0	0	0
Tu cuenta de Twitter necesita verificación. Hacelo en URL o te la cierran.	1			0	0	0	1
Tu tarjeta de biblioteca ha sido renovada por otro año. ¡A leer se ha dicho!	0			0	0	0	1
La solicitud para añadir un nuevo usuario a tu cuenta ha sido procesada. El usuario recibirá un correo electrónico de invitación.	0			0	0	0	1
La configuración de tu firewall ha sido actualizada. Revisa los registros regularmente para detectar actividad sospechosa.	0			0	0	0	0
¡Felicidades por el nuevo puesto! Vi la actualización en LinkedIn. ¡Bien merecido!	0			0	0	0	0
¡Felicidades! Has sido seleccionado para un evento en Twtter. Confirma tu asistencia en: www.twtter.com/confirmar-evento (verifica la URL antes de responder).	1	http://www.twtter.com/confirmar-evento	www.twtter.com	0	38	0	0
Necesito ayuda con mi jardín. ¿Sabes algo sobre plantas?	0			0	0	0	0
Para completar su registro, necesitamos su número de seguro social y fecha de nacimiento.	1			0	0	0	0
¡Oportunidad única! Comprá tu casa en www.casas-baratas.com.ar y mudate ya.	1	http://www.casas-baratas.com.ar	www.casas-baratas.com.ar	0	31	0	0
¡Advertencia! Tu cuenta será cerrada si no verificas tu identidad ahora. Haz clic aquí.	1			0	0	0	1
No olvides la reunión de mañana a las 10 a. m.	0			0	0	0	0
¡Oferta única! Compra este producto ahora con un 70% de descuento. Haz clic aquí.	1			0	0	0	0
Ese libro que me prestaste me hizo llorar. Es hermoso. Te lo devuelvo la próxima semana.	0			0	0	0	0
La renovación de tu licencia de software ha sido exitosa. Continúa disfrutando de todas las características sin interrupciones.	0			0	0	0	0
Estoy pensando en aprender a tocar la guitarra. ¿Tú tocas algún instrumento?	0			0	0	0	0
Che, sabes si Marta se separó? La vi sin la alianza	0			0	0	0	0
Estoy viendo pasajes para las vacaciones, ¿me das tu número de pasaporte? Así los reservo.	0			0	0	0	1
Descubrí un sistema increíble para multiplicar tu dinero. Invertí $500, invita a otros, y en pocos días tendrás $5000. No te pierdas esta oportunidad. Ingresa aquí: http://negocio-rapido.com	1	http://negocio-rapido.com	negocio-rapido.com	0	25	0	0
Tu reserva para la función de ópera está confirmada. Detalles en www.ópera-reserva.com.ar.	1	http://www.ópera-reserva.com.ar.	www.ópera-reserva.com.ar.	0	32	0	0
¡Alerta! Hemos detectado actividad sospechosa en tu cuenta. Verifica aquí.	1			0	0	0	1
No puedo creer que haya terminado la serie. ¿Qué vamos a ver ahora?	0			0	0	0	0
Vi tu tweet sobre el partido. ¡Increíble juego!	0			0	0	0	0
La respuesta a tu pregunta sobre la política de devoluciones ha sido enviada. Tienes 30 días para devolver un producto sin abrir.	0			0	0	0	0
¡Ganaste entradas para el cine! Canjealas en www.cine-gratis.com.ar y disfrutá de la película que quieras.	1	http://www.cine-gratis.com.ar	www.cine-gratis.com.ar	0	29	0	1
